RL,1.65410614 -1.005421877 0.621400237 0.421605945 -0.082875766 -0.546825826 0.546543777 0.463397741 -0.65192008 -2.199404478 0.779394329
ROK,-0.116341248 -0.80626303 0.391907662 0.742289424 0.006249907 1.307392836 0.214920029 0.702496886 -2.017184973 -1.482234836 1.056767225
RRC,0.649293244 0.721024573 -0.723035216 1.223311186 -0.856418133 1.878382802 -0.805046856 0.626506388 -0.572905838 -1.311891198 -0.82922101
RRD,2.043494463 -0.492517263 0.174905792 0.879428148 -1.161485076 0.044643905 0.786855161 0.081758484 -1.148990273 -1.539669752 0.331576407
RSG,0.363078535 -0.699139535 1.140900731 -0.379769772 -1.653628826 0.64855516 0.225651875 1.065948963 -1.827527285 -0.002710462 1.118640661
RSH,0.885665715 -0.050994843 1.008915782 -0.013520899 -0.496710867 -0.481682479 1.792735934 -1.212494969 -1.268052578 -1.179822326 1.015961647
RTN,0.262205333 -0.783007681 2.054136038 -0.006278121 0.276766598 1.148629904 0.244814843 0.321467519 -1.602124214 -1.218984723 -0.697625399
S,0.402233213 -1.651029229 0.924121678 -0.332807571 -1.049106002 -0.105101489 0.893038452 0.707692802 1.421280265 -1.601417899 0.391095787
SBUX,0.829942346 -1.654307604 1.951307893 0.354292184 -1.137593508 0.332636297 0.44259271 0.595791996 -0.424947739 -1.225138187 -0.064576387
SCG,-0.08224082 -0.573009908 0.330191284 1.287968993 -1.391949058 0.046258576 0.695178747 0.851088107 -1.93975246 -0.529958427 1.306224942
SCHW,1.060243011 -0.97140348 0.853947759 0.588986278 -0.180415362 0.229629472 0.505191088 0.664261758 -1.929183364 -1.6385144 0.817257285
SE,-0.080751002 -0.143720731 0.217635721 0.906408787 0.50224936 0.302099288 0.451341957 0.499739081 -3.006172419 -0.147045538 0.498215556
SEE,0.384446472 -0.252748191 1.980029702 -0.538542509 -1.714920402 0.25030601 0.283740669 0.092407733 -0.722066522 -1.092849016 1.330196023
SHLD,0.050086994 0.170304731 0.109367967 1.065614939 0.661900461 0.024553666 0.769631147 0.645796955 -2.019197702 -2.004612684 0.526553631
SHW,-0.237664312 -1.167229176 0.959234893 -0.021729492 0.19858256 -0.220084175 0.82067436 2.144142866 -0.512340188 -1.727256775 -0.236330628
SIAL,0.65416038 -0.492602646 0.034353677 -0.831065953 -0.845368266 -0.198192611 1.463119745 1.203606009 -1.458446145 -1.001012564 1.471448302
SII,-0.04035918 -0.008192181 -1.047906518 -0.349031478 0.519072711 2.280412436 -0.013052268 0.514817894 -1.940367699 -0.328400195 0.413006455
SJM,-0.039136004 -0.589545786 2.048724413 0.499720365 -0.757312715 -0.39766559 -0.116203889 -0.051558994 -1.948121786 1.287176967 0.063922957
SLB,0.612506747 0.424867928 0.200377271 0.113924079 -0.409860194 -0.555033684 0.351083696 1.388601661 -2.665932417 -0.282972127 0.822436988
SLE,2.139683247 -0.668356299 0.833611488 -0.726900339 -0.855769038 1.499741554 -0.256959975 -0.383650422 -0.860315442 -0.888205647 0.167120755
SLM,-0.593479455 1.454407573 0.647250116 -0.044111036 -1.118184566 0.352926493 1.024202347 -0.618186653 -1.426048756 -1.108315825 1.42953968
SNA,-1.135225415 0.043142114 -0.032337308 1.93077004 -0.671469986 0.172840491 0.092180185 1.190859914 -1.316012621 -1.210560679 0.935813189
SNDK,0.763929784 -0.606803 -1.109289646 2.220705748 -1.31975174 0.290932328 0.537167251 0.313090473 0.4308604 -1.167276025 -0.353565693
SNI,1.615131855 0.177086875 0.03347202 0.320099175 0.022311995 -1.467186093 1.36015141 -0.073983893 -0.451549619 -1.964629054 0.429095328
SO,0.088676497 0.4355793 -0.731605768 0.756193221 -1.480154157 -0.549747586 0.911764324 0.867797315 -1.887671709 0.165365085 1.423803568
SPG,0.723329127 -1.354513764 1.19197309 0.811411202 -1.67547369 0.673056483 0.473805875 0.338916838 -1.004012227 -1.07396853 0.895475566
SPLS,1.036099315 -0.7318995 0.912993312 0.767200112 -0.579966664 1.351872325 -1.188661933 0.111067861 -1.113404036 -1.503314972 0.93801415
SRCL,-0.857084513 1.400081158 0.114737771 -0.292102963 -1.219650626 0.36779806 -0.677531421 1.083864927 -0.534255505 1.803072929 -1.188929796
SRE,-0.161835089 0.641709268 0.761327684 1.144420624 -2.020406485 -0.678081155 0.312707126 -0.318131834 -1.400546789 0.362860411 1.355976224
STI,-0.388873965 -1.303925633 1.668359876 -1.153163552 1.295676947 -0.290225655 0.76373297 0.617952764 -0.78044337 -1.110656023 0.681565762
STJ,0.265617222 -2.098873138 1.2877388 0.081554368 0.509539068 0.27978456 1.372144222 -0.052799217 -1.477769256 -0.551466286 0.384529531
STT,0.276715845 -1.865633368 -0.082759425 0.854037344 0.082851119 0.777404428 0.308218271 -0.152441055 -1.110340834 -1.015160322 1.927108049
STZ,0.120495133 0.322940111 0.989694178 -1.173022032 -0.086406186 -1.113564491 1.073506713 1.326214433 -1.438599229 -1.082349539 1.061090827
SUN,0.269669414 0.672733188 -2.270293236 0.047498588 -0.707166135 0.202688366 0.969838917 0.733263433 -1.215028286 1.348989725 -0.052193958
SVU,0.626216352 0.654708743 -1.065663099 -0.621359646 1.657847404 0.517123282 1.036085367 -0.867423773 -0.764704704 -1.714061618 0.541231811
SWK,0.104694501 0.341424227 0.493717283 0.3364923 -0.530603528 1.084102035 -0.426910698 0.62781477 -1.816932559 -1.712851405 1.499053001
SWN,2.188865423 0.287708461 0.088599257 1.329122663 -1.564859152 -0.128150329 -0.622255802 -0.377836645 -0.750414014 0.36273542 -0.813515425
SWY,0.358919293 1.706319451 -0.01886869 -0.880788565 0.628120899 1.402155876 -0.164824069 -0.837667048 -0.993495047 -1.69245553 0.492583454
SYK,1.415603042 0.003425481 1.413858771 -0.219615787 0.312741935 0.176205039 1.107305169 -0.144260973 -1.512522817 -1.160026789 -1.392712951
SYMC,1.38548398 -0.465329409 1.925098062 0.263014555 -0.570313334 -0.171173796 0.468791008 0.025943903 -1.983707309 -0.127969638 -0.749838054
SYY,-0.953671873 1.473659039 -0.385596216 0.311500221 -0.370887637 0.294764429 0.04017036 1.088660121 -1.598112822 -1.310935259 1.410449624
T,0.73491025 -0.719738424 0.655799806 0.808538139 -1.960925698 -0.459679216 0.830071688 0.156627715 -1.395287871 -0.109485798 1.459169388
TAP,0.615090847 0.104378082 -1.389394522 0.045405984 -1.329075217 -0.702343106 0.897841096 1.158877015 -1.426247835 0.709414124 1.316053629
TDC,0.077930525 0.129504934 0.350636095 0.905781806 -2.073615789 1.189411163 -1.134562731 -0.177627042 1.330093503 -1.024283051 0.426730722
TE,0.63267833 -0.781596363 0.930205464 1.368241906 -1.044303298 -0.618549526 0.278270155 0.777583182 -1.759738564 -0.885363519 1.102572322
TEG,0.221596286 -1.223771453 1.483354211 0.927086055 -0.559112072 0.347152621 0.692539394 0.24760583 -1.922136068 -1.029609919 0.81529516
TER,0.829299927 -0.8594293 -0.066361949 1.649481893 -1.459713221 0.358097732 0.801056325 0.589083552 -1.21018064 -1.299768925 0.66843456
TGT,-0.325294644 0.488822162 -0.892304361 0.599230409 1.02584219 -0.088822909 0.236734241 1.455373168 -1.020219564 -2.17677021 0.69740957
THC,1.793278575 -0.990627706 -0.839201093 1.246164083 0.134840861 -0.407868862 0.542832553 0.594351649 -0.66349262 -1.772495627 0.362218231
TIE,0.374295413 -1.413503647 0.343721807 1.082766652 -1.092869163 -0.569301307 1.858152866 -1.08940196 0.246233851 -0.682137191 0.942042708
TIF,0.526113808 -0.151930168 1.068486571 -0.113673531 -0.89577806 0.947451293 0.659241557 0.051836021 -0.986675441 -2.259001255 1.153929234
TJX,0.380991817 0.083640903 -0.002769579 -1.246925235 0.51284641 1.623273969 0.139982089 1.514867306 -0.670733094 -1.839959502 -0.495215029
TLAB,0.557591677 -0.952173948 -0.84029609 -0.043554809 0.866208732 0.429513097 0.588264227 1.389328361 -0.213833839 -2.345100164 0.564052641
TMK,-0.04194323 -0.739711046 -0.070448928 -0.207301065 0.004541921 0.279381007 2.536196232 -0.408224821 -1.155203819 -1.187716484 0.990430117
TMO,-0.651921511 0.685817182 0.784748018 0.168891609 -0.618728042 1.050212264 1.012273073 1.385237455 -1.105131984 -1.097055316 -1.614342809
TROW,-0.000579208 1.049535871 -0.353250146 1.01184833 -0.981658399 0.161668658 0.962735176 0.482611567 -1.889006138 -1.433030486 0.989124894
TRV,-0.730914176 0.760413051 1.111469388 -1.476287961 0.47205016 1.125552893 0.756578982 -1.809383392 -0.774019122 -0.152647987 0.717188001
TSN,0.155275837 -0.603183866 -0.771973133 -0.19769907 0.945606649 2.101324081 0.918541491 -0.174103603 -1.534683824 -1.156425118 0.317320615
TSO,0.779588103 -0.396350443 -1.241672039 0.737539947 -0.840569258 -0.484360248 1.950350165 -0.570939362 -1.216078877 0.017870355 1.264621615
TSS,0.632429242 -0.498645365 1.366577387 -0.026069371 -2.024698496 -0.076533079 1.1474576 0.242205486 -1.049754262 -0.820697308 1.107728004
TWC,1.589443684 -1.818373203 0.43971768 -0.712678671 0.124178655 0.355147988 1.263748884 0.149843976 -0.906643927 -1.181751728 0.697366595
TWX,0.322998554 0.264313132 0.451131523 -1.113535523 -1.227680445 0.788230419 1.116341829 0.787525356 -1.31783843 -1.386327267 1.314840794
TXN,-0.594991922 -0.199589595 1.15870142 0.422794878 -2.113125563 1.228995442 0.01664497 0.915959477 -0.967363238 -0.748050749 0.880025029
TXT,1.679089665 -0.532228351 0.444343239 -0.806852102 0.029722376 -0.12325161 0.259377122 0.343542069 -1.083947778 -1.785762906 1.575968266
UNH,-1.745361686 0.357884914 1.479414105 0.804718971 1.099905729 0.244828433 -0.679552674 -1.239763737 -0.766634464 -0.496853799 0.941414297
UNM,-0.70676738 -1.043819785 -0.617125809 0.29146266 -0.015759982 0.808987617 2.530772448 -0.214794174 -0.809954166 -0.872611642 0.649610221
UNP,-0.689109981 -1.059628844 1.732109308 -0.183241606 -1.11102581 1.332223058 0.958145499 0.140247598 -1.150581956 -0.72528106 0.756143868
UPS,0.503344297 -0.808890462 0.513351262 -0.311349839 -0.189064994 -0.051254928 1.067912221 0.74380672 -1.582106352 -1.599712491 1.713964462
USB,-0.611322045 1.034711957 0.273066074 -1.11320734 1.600025296 -0.388966948 0.663731873 0.406104892 -1.679353714 -1.114089966 0.929299891
UTX,0.157561928 0.178505898 1.042796612 0.266092479 -0.853531957 -0.012218828 1.011128187 0.003912149 -2.217599154 -1.018498182 1.441850781
VAR,-0.698982477 -0.543379843 1.449487925 -0.338327378 0.721818924 -0.764955282 1.563845515 -0.090362586 -2.037574768 0.278733402 0.459696472
VFC,0.427193046 -0.589366496 0.221083745 -0.1084674 -0.480221301 0.945682645 0.341415137 1.007773995 -1.868998051 -1.473474979 1.577379704
VIA,1.330544114 -0.81231916 0.74636656 -0.443205088 -0.867013514 -0.168147266 1.966445208 0.442290515 -1.328851461 -1.078369975 0.212260053
VLO,0.4923971 -0.368699998 -1.774016976 0.730577767 1.28910923 -0.531367123 1.592123628 0.745378911 -1.176311016 -0.39183408 -0.607357323
VMC,0.720697463 -1.16996479 0.362062842 0.771851003 -1.37636435 -0.131770387 0.78748858 1.866703987 -1.009220243 -1.12226367 0.3007797
VNO,0.826707721 -1.603343487 1.175258636 0.305030227 -1.15442872 -0.226948559 1.152561903 0.639117479 -1.083741307 -1.008971691 0.978757799
VRSN,1.579949975 -1.350894809 -0.548251927 0.918610752 -1.446858168 1.050308704 0.28692919 0.361931026 -0.081639767 -1.339339495 0.569254518
VTR,-1.00415206 -0.265994519 1.787852287 -0.133658588 -1.406737208 0.532320142 1.174906254 -0.701814592 -0.717424631 -0.577854991 1.312557817
VZ,-0.373925209 -0.11229039 1.008652091 1.057650328 -1.976179957 -0.224107593 1.409801841 -1.174098849 -0.795626462 0.415937483 0.76418668
WAG,1.580732822 0.031859841 0.814570308 -0.577223718 -0.076260902 -0.132592306 0.86748594 -0.5306229 -1.013182998 -2.056254148 1.091488123
WAT,1.338721514 0.048169419 -0.006403674 0.458671093 -1.621980309 0.349342883 1.665241122 0.641042769 -1.14137423 -1.223904371 -0.507526219
WDC,0.7463606 -0.570721805 1.029276729 1.941067696 -1.099464059 0.307402968 0.239679411 0.640412271 -1.21922183 -1.046003461 -0.968788564
WEC,-0.508130491 -0.908900797 0.153361365 1.86049974 -0.747445285 -0.589364827 0.062018413 0.965160489 -1.788247228 0.386576593 1.114472032
WFC,0.259565145 -0.376125693 0.222848624 -0.528802454 0.636500359 -0.540266573 1.726164341 0.772447705 -1.7614609 -1.430459857 1.019589305
WFMI,0.141918778 0.230137691 -1.983294964 0.323298067 -0.333645463 2.277255297 -0.10805016 0.400370628 0.03862318 -1.175779462 0.189166412
WFR,0.584837079 -1.540569544 -0.036683813 1.2400949 -0.295226663 -0.00680106 2.236092806 -0.86907059 -0.65426892 -0.688377857 0.02997363
WHR,0.57940644 -0.035973448 0.043602895 0.561152518 -0.932380319 0.866394103 0.072236188 2.098434687 -0.670811474 -1.807787061 -0.774274409
WIN,2.135158062 -1.101148009 0.034330543 1.10222578 -1.261711597 -0.643133402 0.644886792 -0.208152011 -0.866741836 -0.543562055 0.707847774
WLP,-1.156932354 -0.254664004 1.852097631 0.871290028 1.030128002 -0.32615155 0.446427673 -1.828009963 -0.519680202 -0.516687989 0.402182668
WM,-0.353927016 0.310603648 1.305649877 0.369632751 -1.407933712 0.385494143 0.656426787 -0.115669444 -1.637043953 -1.091413975 1.578180909
WMB,0.939890265 0.043842565 0.979158819 0.569655418 -0.401328236 0.211884037 0.741375208 0.054930732 -2.475229025 -1.260929108 0.596749365
WMT,-0.805449188 0.328504145 2.017297268 -0.478944927 -0.04310856 0.228919566 0.588285267 -0.811189175 -1.299377322 -1.119424939 1.394487858
WPI,0.456472337 -1.651862502 1.483974338 1.015616298 -0.853598475 0.43299827 0.673188388 0.209433556 0.32537663 -1.795099497 -0.296499223
WPO,1.026006103 -0.875186801 -0.705239117 0.830719709 -0.148260206 -0.433337241 0.750918686 1.872886896 -1.077031016 -1.564647198 0.323170096
WU,0.714864671 -0.401960701 0.254183084 0.36418283 -0.129171699 -1.842729568 1.051279306 1.067883134 -1.540086865 -0.767689109 1.229245186
WY,0.166668534 0.209707975 0.692836285 0.872296274 -0.139092878 0.34534359 0.942424238 0.795033097 -0.498630077 -0.682018757 -2.704568386
WYN,0.210939407 -0.348161221 0.599018514 0.29324019 -0.126023889 0.377293795 0.597482145 -0.113863021 -1.603718758 -1.851362586 1.965155363
WYNN,1.617950559 -1.901220322 0.903793514 -0.990105867 0.03707232 -0.189369455 0.870432675 0.683482528 -0.680526435 -0.945011675 0.593502283
X,-0.022607125 -1.18911624 1.312696457 1.187924504 -1.160088062 0.953883529 0.99946481 -0.86144495 -0.843969941 -1.102479458 0.725736439
XEL,-1.017681837 -0.307695091 1.297356486 0.949675083 -0.874926269 -0.252602041 0.232748806 0.434843689 -1.91861856 -0.128781185 1.585680962
XL,0.022081096 -1.009764314 1.659042358 -0.048437219 -1.206757665 1.138834476 0.400257021 -0.84520936 -0.206552476 -1.284039617 1.380545735
XLNX,0.502983212 -1.308616996 0.029085351 1.394264698 -1.353255987 1.20435214 -0.58698374 -0.187172264 -1.235702991 0.173034459 1.368012309
XOM,0.070066281 1.579504251 0.509527564 -1.43580842 -0.780071855 0.369232833 0.757467389 0.422179163 -1.727092028 -0.796777606 1.031772375
XRAY,0.599754691 0.584117353 -0.874853194 1.16266191 -0.680116057 -0.075649932 1.136914015 1.076491356 -1.916043282 -1.240694165 0.22741726
XRX,-1.136464953 -0.4560377 0.107111543 0.766644657 0.132269472 0.541150093 0.223942876 0.946288109 -1.516046524 -1.427761197 1.818903685
YHOO,2.193749905 -0.996924341 -0.669508755 1.210529566 -1.058053732 0.199229121 0.797458947 -0.00105003 -0.722438633 -0.980903387 0.027911337
YUM,-0.572018683 -0.457730591 0.589738131 -0.471648872 -0.700515807 -0.572308123 2.041074276 1.521828771 -0.924078643 -1.131519079 0.677178621
ZION,-0.109200366 -1.149821877 -0.685487092 -0.315380782 2.22990799 -0.306942552 0.70864588 1.404475451 -1.034286261 -0.695169985 -0.046740342
ZMH,1.918200612 -0.305979282 1.679720044 -0.215055212 -0.973876297 0.096241541 0.337509781 0.276177257 -1.541682005 -0.750651896 -0.520604491
